2023-07-08 13:10:59,831 INFO  - Initialize application (at simulation time 8.000,000,000 s)
2023-07-08 13:10:59,942 INFO  - VEHICLE:veh_0 (at simulation time 64.901,900,000 s)
2023-07-08 13:10:59,942 INFO  - GEOLOCATION:GeoPoint{lat=52.512856,lon=13.327901,alt=0.00} (at simulation time 64.901,900,000 s)
2023-07-08 13:10:59,944 INFO  - VEHICLE:veh_0 (at simulation time 65.001,900,000 s)
2023-07-08 13:10:59,944 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.001,900,000 s)
2023-07-08 13:10:59,944 INFO  - VEHICLE:veh_0 (at simulation time 65.100,400,000 s)
2023-07-08 13:10:59,944 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.100,400,000 s)
2023-07-08 13:10:59,944 INFO  - VEHICLE:veh_0 (at simulation time 65.201,900,000 s)
2023-07-08 13:10:59,944 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.201,900,000 s)
2023-07-08 13:10:59,944 INFO  - VEHICLE:veh_0 (at simulation time 65.301,400,000 s)
2023-07-08 13:10:59,944 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.301,400,000 s)
2023-07-08 13:10:59,945 INFO  - VEHICLE:veh_0 (at simulation time 65.401,400,000 s)
2023-07-08 13:10:59,945 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.401,400,000 s)
2023-07-08 13:10:59,945 INFO  - VEHICLE:veh_0 (at simulation time 65.500,900,000 s)
2023-07-08 13:10:59,945 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.500,900,000 s)
2023-07-08 13:10:59,945 INFO  - VEHICLE:veh_0 (at simulation time 65.601,900,000 s)
2023-07-08 13:10:59,945 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.601,900,000 s)
2023-07-08 13:10:59,945 INFO  - VEHICLE:veh_0 (at simulation time 65.701,900,000 s)
2023-07-08 13:10:59,945 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.701,900,000 s)
2023-07-08 13:10:59,945 INFO  - VEHICLE:veh_0 (at simulation time 65.801,400,000 s)
2023-07-08 13:10:59,945 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.801,400,000 s)
2023-07-08 13:10:59,945 INFO  - VEHICLE:veh_0 (at simulation time 65.900,900,000 s)
2023-07-08 13:10:59,945 INFO  - GEOLOCATION:GeoPoint{lat=52.512871,lon=13.328096,alt=0.00} (at simulation time 65.900,900,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.001,400,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.001,400,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.101,400,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.101,400,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.201,400,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.201,400,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.300,900,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.300,900,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.400,900,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.400,900,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.502,400,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.502,400,000 s)
2023-07-08 13:10:59,946 INFO  - VEHICLE:veh_0 (at simulation time 66.601,400,000 s)
2023-07-08 13:10:59,946 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.601,400,000 s)
2023-07-08 13:10:59,947 INFO  - VEHICLE:veh_0 (at simulation time 66.702,400,000 s)
2023-07-08 13:10:59,947 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.702,400,000 s)
2023-07-08 13:10:59,947 INFO  - VEHICLE:veh_0 (at simulation time 66.802,400,000 s)
2023-07-08 13:10:59,947 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.802,400,000 s)
2023-07-08 13:10:59,947 INFO  - VEHICLE:veh_0 (at simulation time 66.900,900,000 s)
2023-07-08 13:10:59,947 INFO  - GEOLOCATION:GeoPoint{lat=52.512887,lon=13.328294,alt=0.00} (at simulation time 66.900,900,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.001,900,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.001,900,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.100,900,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.100,900,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.201,400,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.201,400,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.302,400,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.302,400,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.400,900,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.400,900,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.500,400,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.500,400,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.600,400,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.600,400,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.701,900,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.701,900,000 s)
2023-07-08 13:10:59,948 INFO  - VEHICLE:veh_0 (at simulation time 67.800,400,000 s)
2023-07-08 13:10:59,948 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.800,400,000 s)
2023-07-08 13:10:59,949 INFO  - VEHICLE:veh_0 (at simulation time 67.900,400,000 s)
2023-07-08 13:10:59,949 INFO  - GEOLOCATION:GeoPoint{lat=52.512903,lon=13.328496,alt=0.00} (at simulation time 67.900,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.002,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.002,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.101,900,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.101,900,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.200,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.200,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.302,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.302,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.401,900,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.401,900,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.500,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.500,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.600,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.600,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.701,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.701,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.800,400,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.800,400,000 s)
2023-07-08 13:10:59,950 INFO  - VEHICLE:veh_0 (at simulation time 68.900,900,000 s)
2023-07-08 13:10:59,950 INFO  - GEOLOCATION:GeoPoint{lat=52.512919,lon=13.328694,alt=0.00} (at simulation time 68.900,900,000 s)
2023-07-08 13:10:59,951 INFO  - VEHICLE:veh_0 (at simulation time 69.000,400,000 s)
2023-07-08 13:10:59,951 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.000,400,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.100,900,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.100,900,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.200,900,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.200,900,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.302,400,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.302,400,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.400,900,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.400,900,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.500,900,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.500,900,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.600,400,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.600,400,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.700,400,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.700,400,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.800,400,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.800,400,000 s)
2023-07-08 13:10:59,952 INFO  - VEHICLE:veh_0 (at simulation time 69.901,900,000 s)
2023-07-08 13:10:59,952 INFO  - GEOLOCATION:GeoPoint{lat=52.512934,lon=13.328887,alt=0.00} (at simulation time 69.901,900,000 s)
2023-07-08 13:10:59,954 INFO  - VEHICLE:veh_0 (at simulation time 70.000,400,000 s)
2023-07-08 13:10:59,954 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.000,400,000 s)
2023-07-08 13:10:59,954 INFO  - VEHICLE:veh_0 (at simulation time 70.100,900,000 s)
2023-07-08 13:10:59,954 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.100,900,000 s)
2023-07-08 13:10:59,954 INFO  - VEHICLE:veh_0 (at simulation time 70.201,400,000 s)
2023-07-08 13:10:59,954 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.201,400,000 s)
2023-07-08 13:10:59,954 INFO  - VEHICLE:veh_0 (at simulation time 70.301,900,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.301,900,000 s)
2023-07-08 13:10:59,955 INFO  - VEHICLE:veh_0 (at simulation time 70.402,400,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.402,400,000 s)
2023-07-08 13:10:59,955 INFO  - VEHICLE:veh_0 (at simulation time 70.502,400,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.502,400,000 s)
2023-07-08 13:10:59,955 INFO  - VEHICLE:veh_0 (at simulation time 70.600,900,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.600,900,000 s)
2023-07-08 13:10:59,955 INFO  - VEHICLE:veh_0 (at simulation time 70.700,900,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.700,900,000 s)
2023-07-08 13:10:59,955 INFO  - VEHICLE:veh_0 (at simulation time 70.801,900,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.801,900,000 s)
2023-07-08 13:10:59,955 INFO  - VEHICLE:veh_0 (at simulation time 70.902,400,000 s)
2023-07-08 13:10:59,955 INFO  - GEOLOCATION:GeoPoint{lat=52.512949,lon=13.329080,alt=0.00} (at simulation time 70.902,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.001,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.001,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.100,900,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.100,900,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.201,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.201,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.300,900,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.300,900,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.402,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.402,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.502,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.502,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.602,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.602,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.701,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.701,400,000 s)
2023-07-08 13:10:59,956 INFO  - VEHICLE:veh_0 (at simulation time 71.800,400,000 s)
2023-07-08 13:10:59,956 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.800,400,000 s)
2023-07-08 13:10:59,957 INFO  - VEHICLE:veh_0 (at simulation time 71.900,900,000 s)
2023-07-08 13:10:59,957 INFO  - GEOLOCATION:GeoPoint{lat=52.512965,lon=13.329273,alt=0.00} (at simulation time 71.900,900,000 s)
2023-07-08 13:10:59,957 INFO  - VEHICLE:veh_0 (at simulation time 72.000,400,000 s)
2023-07-08 13:10:59,957 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.000,400,000 s)
2023-07-08 13:10:59,957 INFO  - VEHICLE:veh_0 (at simulation time 72.100,400,000 s)
2023-07-08 13:10:59,957 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.100,400,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.201,400,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.201,400,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.301,900,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.301,900,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.401,400,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.401,400,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.502,400,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.502,400,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.600,900,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.600,900,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.701,900,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.701,900,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.801,900,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.801,900,000 s)
2023-07-08 13:10:59,958 INFO  - VEHICLE:veh_0 (at simulation time 72.902,400,000 s)
2023-07-08 13:10:59,958 INFO  - GEOLOCATION:GeoPoint{lat=52.512980,lon=13.329466,alt=0.00} (at simulation time 72.902,400,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.000,400,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.000,400,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.101,900,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.101,900,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.202,400,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.202,400,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.300,400,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.300,400,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.400,400,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.400,400,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.500,900,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.500,900,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.600,400,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.600,400,000 s)
2023-07-08 13:10:59,959 INFO  - VEHICLE:veh_0 (at simulation time 73.701,400,000 s)
2023-07-08 13:10:59,959 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.701,400,000 s)
2023-07-08 13:10:59,960 INFO  - VEHICLE:veh_0 (at simulation time 73.800,900,000 s)
2023-07-08 13:10:59,960 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.800,900,000 s)
2023-07-08 13:10:59,960 INFO  - VEHICLE:veh_0 (at simulation time 73.901,400,000 s)
2023-07-08 13:10:59,960 INFO  - GEOLOCATION:GeoPoint{lat=52.512994,lon=13.329637,alt=0.00} (at simulation time 73.901,400,000 s)
2023-07-08 13:10:59,960 INFO  - VEHICLE:veh_0 (at simulation time 74.000,900,000 s)
2023-07-08 13:10:59,960 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.000,900,000 s)
2023-07-08 13:10:59,960 INFO  - VEHICLE:veh_0 (at simulation time 74.100,900,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.100,900,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.200,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.200,400,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.300,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.300,400,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.400,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.400,400,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.500,900,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.500,900,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.601,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.601,400,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.700,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.700,400,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.801,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.801,400,000 s)
2023-07-08 13:10:59,961 INFO  - VEHICLE:veh_0 (at simulation time 74.902,400,000 s)
2023-07-08 13:10:59,961 INFO  - GEOLOCATION:GeoPoint{lat=52.513005,lon=13.329786,alt=0.00} (at simulation time 74.902,400,000 s)
2023-07-08 13:10:59,963 INFO  - VEHICLE:veh_0 (at simulation time 75.002,400,000 s)
2023-07-08 13:10:59,963 INFO  - GEOLOCATION:GeoPoint{lat=52.513016,lon=13.329913,alt=0.00} (at simulation time 75.002,400,000 s)
